user_id,date,session_duration_mins,quests_completed,login_hour,streak_days,doomscroll_triggered
7756,2045-03-26,358.8,4,23,11,1
7757,2045-03-27,407.4,5,21,13,1
7758,2045-03-28,256.8,6,22,9,0
7759,2045-03-29,344.4,7,22,9,1
7760,2045-03-30,477.6,8,21,15,0
7761,2045-03-31,412.8,4,21,7,1
7762,2045-04-01,349.2,5,22,9,1
7763,2045-04-02,475.8,7,22,11,0
7764,2045-04-03,333.6,6,23,5,1
7765,2045-04-04,518.4,6,22,16,0
7766,2045-04-05,470.4,5,21,15,1
7767,2045-04-06,490.8,6,22,14,1
7768,2045-04-07,423.6,4,23,10,1
7769,2045-04-08,493.8,6,22,17,0
7770,2045-04-09,492.0,5,22,14,0
7771,2045-04-10,503.4,5,20,16,1
7772,2045-04-11,546.6,5,22,17,0
7773,2045-04-12,475.8,9,21,10,0
7774,2045-04-13,318.6,5,21,8,1
7775,2045-04-14,210.6,8,21,7,0
7776,2045-04-15,422.4,8,22,12,0
7777,2045-04-16,145.8,5,21,2,1
7778,2045-04-17,339.6,3,22,7,1
7779,2045-04-18,297.0,6,21,9,0
7780,2045-04-19,357.6,5,22,9,0
7781,2045-04-20,571.8,4,21,15,1
7782,2045-04-21,400.8,6,21,6,1
7783,2045-04-22,289.2,4,23,4,0
7784,2045-04-23,215.4,6,22,4,0
7785,2045-04-24,519.6,7,22,14,0
7786,2045-04-25,339.6,6,21,9,0
7787,2045-04-26,274.8,5,21,9,1
7788,2045-04-27,694.2,5,21,20,1
7789,2045-04-28,459.0,3,20,14,1
7790,2045-04-29,387.6,5,22,9,0
7791,2045-04-30,275.4,3,21,6,1
7792,2045-05-01,621.6,5,21,20,1
7793,2045-05-02,391.8,5,22,13,0
7794,2045-05-03,373.8,4,21,10,1
7795,2045-05-04,492.6,8,21,13,0
7796,2045-05-05,372.0,5,22,10,1
7797,2045-05-06,415.2,4,21,14,1
7798,2045-05-07,322.8,4,21,4,0
7799,2045-05-08,362.4,6,22,10,0
7800,2045-05-09,301.8,6,22,7,0
7801,2045-05-10,345.0,7,21,12,0
7802,2045-05-11,426.6,4,23,8,1
7803,2045-05-12,430.2,6,22,9,0
7804,2045-05-13,355.2,5,22,10,0
7805,2045-05-14,391.2,5,21,13,0
7806,2045-05-15,426.6,4,23,10,1
7807,2045-05-16,352.8,5,21,7,1
7808,2045-05-17,432.6,5,22,14,0
7809,2045-05-18,602.4,6,22,21,1
7810,2045-05-19,423.6,6,21,10,0
7811,2045-05-20,550.8,6,21,18,1
7812,2045-05-21,303.0,6,21,5,0
7813,2045-05-22,367.2,6,21,9,0
7814,2045-05-23,580.2,2,21,18,1
7815,2045-05-24,406.2,6,21,13,0
7816,2045-05-25,364.8,5,22,9,1
7817,2045-05-26,451.8,6,21,16,0
7818,2045-05-27,288.0,5,22,7,0
7819,2045-05-28,540.0,6,22,12,1
7820,2045-05-29,418.8,4,22,16,0
7821,2045-05-30,493.2,4,23,14,1
7822,2045-05-31,808.8,5,21,23,1
7823,2045-06-01,475.2,5,22,9,1
7824,2045-06-02,516.0,7,22,15,0
7825,2045-06-03,613.8,7,22,16,0
7826,2045-06-04,424.2,2,20,11,1
7827,2045-06-05,318.0,4,21,8,1
7828,2045-06-06,525.6,3,21,17,1
7829,2045-06-07,428.4,5,22,10,0
7830,2045-06-08,602.4,4,21,15,1
7831,2045-06-09,522.0,4,22,14,1
7832,2045-06-10,426.0,6,21,13,0
7833,2045-06-11,502.8,4,21,18,1
7834,2045-06-12,333.6,7,20,14,0
7835,2045-06-13,468.6,5,21,15,1
7836,2045-06-14,394.2,6,21,14,0
7837,2045-06-15,482.4,6,22,12,1
7838,2045-06-16,370.8,6,22,10,1
7839,2045-06-17,476.4,6,22,12,1
7840,2045-06-18,625.8,4,22,15,1
7841,2045-06-19,454.8,7,21,14,0
7842,2045-06-20,483.6,6,21,15,1
7843,2045-06-21,781.8,6,22,29,0
7844,2045-06-22,358.2,5,21,10,1
7845,2045-06-23,284.4,5,22,5,1
7846,2045-06-24,362.4,5,21,10,0
7847,2045-06-25,469.2,3,22,10,1
7848,2045-06-26,446.4,2,21,14,1
7849,2045-06-27,322.2,7,22,11,0
7850,2045-06-28,416.4,6,22,15,0
7851,2045-06-29,300.6,5,21,9,1
7852,2045-06-30,445.2,3,21,15,1
7853,2045-07-01,341.4,5,21,5,0
7854,2045-07-02,468.0,6,22,12,0
7855,2045-07-03,400.8,6,21,8,1
7856,2045-07-04,388.8,6,23,10,1
7857,2045-07-05,295.2,5,21,3,0
7858,2045-07-06,482.4,6,22,16,0
7859,2045-07-07,275.4,4,22,10,1
7860,2045-07-08,466.8,5,22,11,1
7861,2045-07-09,416.4,6,20,14,0
7862,2045-07-10,341.4,4,21,9,1
7863,2045-07-11,354.0,6,22,10,0
7864,2045-07-12,292.2,7,21,4,0
7865,2045-07-13,400.2,5,22,11,0
7866,2045-07-14,544.8,6,22,19,1
7867,2045-07-15,540.6,5,21,13,1
7868,2045-07-16,279.0,7,22,5,0
7869,2045-07-17,444.0,5,23,14,1
7870,2045-07-18,583.8,5,21,18,0
7871,2045-07-19,399.0,5,23,7,1
7872,2045-07-20,454.2,6,23,11,0
7873,2045-07-21,367.8,5,21,11,0
7874,2045-07-22,453.0,8,21,13,0
7875,2045-07-23,435.6,7,21,13,0
7876,2045-07-24,465.0,8,21,15,0
7877,2045-07-25,352.8,6,21,11,1
7878,2045-07-26,544.2,5,22,18,0
7879,2045-07-27,312.0,3,20,3,1
7880,2045-07-28,414.6,5,22,7,1
7881,2045-07-29,622.8,6,22,19,0
7882,2045-07-30,350.4,5,22,10,0
7883,2045-07-31,414.0,5,22,14,1
7884,2045-08-01,318.6,5,22,11,1
7885,2045-08-02,568.2,4,23,16,1
7886,2045-08-03,506.4,7,21,14,0
7887,2045-08-04,624.0,5,23,24,1
7888,2045-08-05,372.6,6,21,12,0
7889,2045-08-06,458.4,6,21,10,1
7890,2045-08-07,593.4,5,22,18,1
7891,2045-08-08,558.6,6,22,15,0
7892,2045-08-09,381.0,4,22,8,1
7893,2045-08-10,537.6,4,23,16,1
7894,2045-08-11,314.4,4,23,13,1
7895,2045-08-12,405.6,2,22,12,1
7896,2045-08-13,580.8,4,23,14,1
7897,2045-08-14,459.0,4,22,16,1
7898,2045-08-15,450.0,4,20,13,1
7899,2045-08-16,489.6,6,22,11,0
7900,2045-08-17,660.6,4,20,21,1
7901,2045-08-18,358.2,4,22,12,1
7902,2045-08-19,469.8,4,22,18,1
7903,2045-08-20,466.2,5,22,9,1
7904,2045-08-21,388.2,7,21,8,0
7905,2045-08-22,528.6,5,22,16,0
7906,2045-08-23,427.2,5,22,11,1
7907,2045-08-24,223.2,6,21,3,0
7908,2045-08-25,348.0,7,22,11,0
7909,2045-08-26,492.0,7,21,14,0
7910,2045-08-27,321.0,6,21,9,1
7911,2045-08-28,310.8,4,22,8,1
7912,2045-08-29,415.2,5,22,13,1
7913,2045-08-30,364.2,5,22,7,0
7914,2045-08-31,405.6,5,22,13,0
7915,2045-09-01,465.6,4,22,17,1
7916,2045-09-02,480.0,6,22,18,0
7917,2045-09-03,352.2,6,20,9,0
7918,2045-09-04,640.8,4,21,20,1
7919,2045-09-05,464.4,3,21,15,1
7920,2045-09-06,360.0,4,20,9,0
7921,2045-09-07,393.6,5,22,10,1
7922,2045-09-08,337.2,2,21,9,1
7923,2045-09-09,180.6,6,21,3,0
7924,2045-09-10,522.0,3,20,18,1
7925,2045-09-11,405.6,7,21,13,0
7926,2045-09-12,473.4,3,22,15,1
7927,2045-09-13,402.0,3,22,12,1
7928,2045-09-14,297.6,4,22,5,0
7929,2045-09-15,444.6,3,21,14,1
7930,2045-09-16,468.6,6,22,16,0
7931,2045-09-17,592.8,4,22,16,1
7932,2045-09-18,547.2,6,22,17,0
7933,2045-09-19,412.2,5,21,12,0
7934,2045-09-20,177.6,5,23,2,1
7935,2045-09-21,535.8,6,21,15,1
7936,2045-09-22,374.4,5,23,12,1
7937,2045-09-23,684.0,5,22,21,1
7938,2045-09-24,504.6,7,21,21,0
7939,2045-09-25,685.2,5,22,17,1
7940,2045-09-26,270.6,6,21,6,0
7941,2045-09-27,242.4,5,21,7,1
7942,2045-09-28,426.6,6,22,14,1
7943,2045-09-29,296.4,5,21,7,0
7944,2045-09-30,465.6,5,21,16,0
7945,2045-10-01,524.4,5,22,16,1
7946,2045-10-02,577.8,4,22,19,1
7947,2045-10-03,708.6,6,21,17,1
7948,2045-10-04,390.6,4,22,10,1
7949,2045-10-05,334.8,5,22,12,1
7950,2045-10-06,333.6,6,21,8,0
7951,2045-10-07,452.4,4,23,13,1
7952,2045-10-08,193.8,6,21,2,0
7953,2045-10-09,432.0,5,21,11,0
7954,2045-10-10,529.2,4,23,15,1
7955,2045-10-11,437.4,5,22,15,1
7956,2045-10-12,477.0,5,22,16,1
7957,2045-10-13,210.0,4,21,7,1
7958,2045-10-14,252.0,4,23,6,1
7959,2045-10-15,457.8,5,21,15,1
7960,2045-10-16,342.6,6,22,8,0
7961,2045-10-17,306.6,5,22,7,0
7962,2045-10-18,388.8,3,22,13,1
7963,2045-10-19,484.2,6,22,12,1
7964,2045-10-20,695.4,5,21,23,0
7965,2045-10-21,519.6,9,22,14,0
7966,2045-10-22,528.6,4,22,13,0
7967,2045-10-23,310.8,4,22,9,1
7968,2045-10-24,520.2,3,22,16,1
7969,2045-10-25,472.2,5,20,12,1
7970,2045-10-26,509.4,4,22,10,1
7971,2045-10-27,490.8,4,22,11,0
7972,2045-10-28,374.4,5,23,10,0
7973,2045-10-29,317.4,6,22,12,0
7974,2045-10-30,550.2,6,20,22,1
7975,2045-10-31,518.4,6,22,15,1
7976,2045-11-01,407.4,4,21,11,1
7977,2045-11-02,373.2,5,22,12,1
7978,2045-11-03,175.2,4,21,6,1
7979,2045-11-04,310.8,4,23,4,1
7980,2045-11-05,418.2,4,22,15,1
7981,2045-11-06,570.0,6,20,15,0
7982,2045-11-07,396.6,5,23,14,0
7983,2045-11-08,526.8,6,23,19,1
7984,2045-11-09,399.6,5,21,13,1
7985,2045-11-10,531.6,6,21,16,1
7986,2045-11-11,373.2,4,21,12,0
7987,2045-11-12,197.4,5,20,2,0
7988,2045-11-13,504.0,5,22,17,1
7989,2045-11-14,280.2,3,21,8,1
7990,2045-11-15,444.0,1,21,13,1
7991,2045-11-16,372.6,8,21,9,0
7992,2045-11-17,486.0,6,23,13,0
7993,2045-11-18,607.2,7,21,20,0
7994,2045-11-19,516.6,5,21,15,1
7995,2045-11-20,387.0,5,21,16,1
7996,2045-11-21,402.6,3,22,11,1
7997,2045-11-22,340.8,5,21,11,0
7998,2045-11-23,393.6,6,21,11,0
7999,2045-11-24,497.4,5,22,15,1
8000,2045-11-25,435.0,2,21,12,1
8001,2045-11-26,385.8,2,21,15,1
8002,2045-11-27,547.8,7,21,11,1
8003,2045-11-28,649.2,7,22,17,0
8004,2045-11-29,445.2,6,22,15,0
8005,2045-11-30,363.6,5,22,13,1
8006,2045-12-01,651.6,4,22,15,1
8007,2045-12-02,579.6,5,23,17,1
8008,2045-12-03,631.8,6,22,20,0
8009,2045-12-04,283.2,6,21,9,0
8010,2045-12-05,595.8,7,22,16,0
8011,2045-12-06,429.6,6,22,15,0
8012,2045-12-07,492.0,6,22,16,0
8013,2045-12-08,460.8,4,23,10,1
8014,2045-12-09,404.4,6,22,12,1
8015,2045-12-10,391.8,5,21,10,0
8016,2045-12-11,522.0,4,23,14,1
8017,2045-12-12,269.4,4,21,8,1
8018,2045-12-13,612.6,4,22,18,1
8019,2045-12-14,529.2,6,20,13,1
8020,2045-12-15,571.2,4,21,20,0
8021,2045-12-16,434.4,7,22,9,1
8022,2045-12-17,391.8,5,22,13,1
8023,2045-12-18,337.2,5,21,12,1
8024,2045-12-19,361.2,6,22,15,0
8025,2045-12-20,519.0,3,20,15,1
8026,2045-12-21,327.6,6,21,6,0
8027,2045-12-22,492.0,5,21,17,0
8028,2045-12-23,570.6,3,22,16,1
8029,2045-12-24,246.6,5,21,5,1
8030,2045-12-25,475.2,3,22,18,1
8031,2045-12-26,249.6,5,22,6,1
8032,2045-12-27,529.8,5,22,13,1
8033,2045-12-28,444.0,6,23,11,0
8034,2045-12-29,393.6,6,21,11,0
8035,2045-12-30,373.2,8,22,10,0
8036,2045-12-31,433.2,6,20,14,0
8037,2046-01-01,194.4,6,22,8,1
8038,2046-01-02,408.6,7,22,16,0
8039,2046-01-03,459.6,5,21,14,1
8040,2046-01-04,441.0,5,21,11,0
8041,2046-01-05,479.4,5,22,16,1
8042,2046-01-06,281.4,6,21,10,0
8043,2046-01-07,513.6,4,22,12,1
8044,2046-01-08,202.8,6,21,5,0
8045,2046-01-09,370.8,5,22,9,1
8046,2046-01-10,351.0,4,21,8,0
8047,2046-01-11,402.6,4,21,4,1
8048,2046-01-12,349.2,6,22,11,0
8049,2046-01-13,412.8,6,23,11,1
8050,2046-01-14,457.2,4,23,13,1
8051,2046-01-15,403.8,6,21,15,1
8052,2046-01-16,417.6,5,23,11,0
8053,2046-01-17,438.6,2,22,14,1
8054,2046-01-18,481.8,6,22,16,0
8055,2046-01-19,475.2,6,22,17,0
8056,2046-01-20,542.4,3,21,15,1
8057,2046-01-21,456.6,6,21,14,1
8058,2046-01-22,283.2,3,20,8,1
8059,2046-01-23,363.0,5,21,16,0
8060,2046-01-24,443.4,7,21,8,0
8061,2046-01-25,453.6,5,22,13,1
8062,2046-01-26,556.8,4,22,15,1
8063,2046-01-27,533.4,6,21,14,1
8064,2046-01-28,232.2,6,21,2,0
8065,2046-01-29,547.2,3,22,16,1
8066,2046-01-30,631.8,4,21,19,1
8067,2046-01-31,215.4,6,22,5,1
8068,2046-02-01,489.6,4,22,13,1
8069,2046-02-02,420.0,3,23,11,1
8070,2046-02-03,370.8,7,22,12,0
8071,2046-02-04,587.4,7,20,18,0
8072,2046-02-05,384.0,4,22,13,1
8073,2046-02-06,364.8,7,21,8,1
8074,2046-02-07,377.4,6,21,9,0
8075,2046-02-08,311.4,3,23,9,1
8076,2046-02-09,364.8,6,22,4,0
8077,2046-02-10,422.4,6,21,10,0
8078,2046-02-11,432.6,3,22,15,1
8079,2046-02-12,525.0,5,22,14,0
8080,2046-02-13,414.6,8,20,13,0
8081,2046-02-14,369.6,5,22,11,1
8082,2046-02-15,471.0,6,22,12,1
8083,2046-02-16,508.2,6,21,14,1
8084,2046-02-17,481.8,5,22,16,1
8085,2046-02-18,541.2,7,21,13,0
8086,2046-02-19,275.4,4,23,7,1
8087,2046-02-20,466.8,5,22,10,1
8088,2046-02-21,414.0,5,21,14,0
8089,2046-02-22,382.2,8,21,9,0
8090,2046-02-23,343.2,5,21,9,0
8091,2046-02-24,531.0,6,21,15,0
8092,2046-02-25,369.0,5,22,16,0
8093,2046-02-26,271.2,4,21,8,1
8094,2046-02-27,333.0,6,20,6,0
8095,2046-02-28,364.2,8,21,7,0
8096,2046-03-01,442.2,6,21,15,0
8097,2046-03-02,408.6,7,22,8,0
8098,2046-03-03,330.0,4,23,10,1
8099,2046-03-04,340.2,5,22,6,0
8100,2046-03-05,412.8,5,22,12,1
8101,2046-03-06,308.4,4,21,11,1
8102,2046-03-07,565.8,4,22,14,1
8103,2046-03-08,417.6,6,22,14,0
8104,2046-03-09,201.0,6,22,3,0
8105,2046-03-10,429.0,3,22,14,1
8106,2046-03-11,386.4,6,22,12,1
8107,2046-03-12,543.0,5,22,18,1
8108,2046-03-13,317.4,6,22,8,0
8109,2046-03-14,438.0,4,23,14,1
8110,2046-03-15,457.2,6,22,12,0
8111,2046-03-16,343.2,4,22,8,0
8112,2046-03-17,543.6,2,22,17,1
8113,2046-03-18,439.2,5,21,14,1
8114,2046-03-19,407.4,3,22,10,1
8115,2046-03-20,250.8,7,22,8,0
8116,2046-03-21,589.2,1,23,17,1
8117,2046-03-22,472.8,8,22,16,0
8118,2046-03-23,408.0,4,21,12,1
8119,2046-03-24,451.2,5,21,12,0
8120,2046-03-25,333.6,6,23,7,1
8121,2046-03-26,581.4,6,23,18,1
8122,2046-03-27,401.4,3,22,7,1
8123,2046-03-28,486.6,7,21,16,0
8124,2046-03-29,599.4,4,21,21,0
8125,2046-03-30,512.4,5,21,9,1
8126,2046-03-31,346.8,7,22,10,0
8127,2046-04-01,308.4,4,21,8,1
8128,2046-04-02,579.0,8,21,18,0
8129,2046-04-03,487.8,4,22,13,1
8130,2046-04-04,337.8,3,21,5,1
8131,2046-04-05,283.2,7,22,7,0
8132,2046-04-06,471.0,6,22,15,0
8133,2046-04-07,353.4,6,21,9,0
8134,2046-04-08,243.6,6,23,4,0
8135,2046-04-09,480.6,3,22,15,1
8136,2046-04-10,434.4,4,21,14,1
8137,2046-04-11,443.4,5,22,9,1
8138,2046-04-12,328.8,3,22,10,1
8139,2046-04-13,495.0,5,22,10,1
8140,2046-04-14,327.6,5,23,11,1
8141,2046-04-15,661.8,4,22,18,1
8142,2046-04-16,542.4,7,21,15,0
8143,2046-04-17,430.8,6,21,15,1
8144,2046-04-18,411.6,6,21,12,0
8145,2046-04-19,393.6,7,22,9,0
8146,2046-04-20,592.8,5,21,18,0
8147,2046-04-21,411.6,5,21,12,0
8148,2046-04-22,273.0,7,23,8,1
8149,2046-04-23,754.8,6,22,26,1
8150,2046-04-24,457.2,6,21,13,0
8151,2046-04-25,402.0,3,20,7,1
8152,2046-04-26,492.6,8,21,16,0
8153,2046-04-27,519.0,4,21,16,1
8154,2046-04-28,469.2,3,22,10,1
8155,2046-04-29,354.0,6,22,8,0
8156,2046-04-30,318.6,6,22,11,0
8157,2046-05-01,394.8,4,21,15,0
8158,2046-05-02,388.2,6,23,16,0
8159,2046-05-03,312.6,5,23,9,0
8160,2046-05-04,521.4,2,21,18,1
8161,2046-05-05,336.6,5,23,5,0
8162,2046-05-06,427.2,4,21,9,1
8163,2046-05-07,283.2,7,21,11,0
8164,2046-05-08,429.0,7,21,11,0
8165,2046-05-09,351.6,5,21,10,1
8166,2046-05-10,555.0,6,21,18,0
8167,2046-05-11,523.2,5,21,11,1
8168,2046-05-12,404.4,4,22,14,1
8169,2046-05-13,479.4,5,22,13,0
8170,2046-05-14,516.6,6,23,14,0
8171,2046-05-15,409.8,5,23,11,1
8172,2046-05-16,220.8,5,23,4,1
8173,2046-05-17,463.2,6,21,16,1
8174,2046-05-18,384.0,4,21,12,1
8175,2046-05-19,391.8,3,21,10,1
8176,2046-05-20,337.2,2,21,10,1
8177,2046-05-21,483.0,6,23,13,0
8178,2046-05-22,400.2,4,22,10,1
8179,2046-05-23,297.0,5,22,11,0
8180,2046-05-24,550.2,8,22,15,0
8181,2046-05-25,570.6,4,22,13,1
8182,2046-05-26,312.0,6,21,8,0
8183,2046-05-27,524.4,6,22,14,0
8184,2046-05-28,473.4,7,22,11,0
8185,2046-05-29,538.8,5,21,16,1
8186,2046-05-30,419.4,7,21,10,0
8187,2046-05-31,331.8,4,22,13,1
8188,2046-06-01,456.6,6,22,15,0
8189,2046-06-02,333.0,4,21,8,1
8190,2046-06-03,564.6,6,23,15,1
8191,2046-06-04,496.2,6,22,20,0
8192,2046-06-05,579.6,4,21,14,1
8193,2046-06-06,536.4,7,23,13,0
8194,2046-06-07,441.0,5,21,16,0
8195,2046-06-08,420.0,5,21,16,0
8196,2046-06-09,497.4,2,22,13,1
8197,2046-06-10,318.0,3,21,8,1
8198,2046-06-11,346.8,5,22,9,0
8199,2046-06-12,445.8,4,23,10,1
8200,2046-06-13,235.2,4,23,6,0
8201,2046-06-14,603.0,5,22,18,0
8202,2046-06-15,261.6,5,22,8,0
8203,2046-06-16,337.8,6,22,12,0
8204,2046-06-17,394.2,4,22,8,1
8205,2046-06-18,514.2,4,22,15,1
8206,2046-06-19,378.0,4,21,16,1
8207,2046-06-20,355.2,4,21,6,1
8208,2046-06-21,595.2,5,21,15,0
8209,2046-06-22,319.2,5,20,7,1
8210,2046-06-23,461.4,5,22,10,1
8211,2046-06-24,645.6,4,22,24,1
8212,2046-06-25,510.6,7,22,13,0
8213,2046-06-26,342.6,3,21,16,1
8214,2046-06-27,411.0,5,22,13,1
8215,2046-06-28,576.6,4,22,11,1
8216,2046-06-29,454.8,6,22,9,0
8217,2046-06-30,534.6,6,22,19,1
8218,2046-07-01,591.6,4,22,21,1
8219,2046-07-02,358.2,5,22,12,0
8220,2046-07-03,529.8,3,22,17,1
8221,2046-07-04,395.4,3,21,16,1
8222,2046-07-05,435.6,3,22,11,0
8223,2046-07-06,391.8,5,20,12,1
8224,2046-07-07,423.0,3,22,10,1
8225,2046-07-08,570.0,5,22,21,0
8226,2046-07-09,454.8,4,22,16,1
8227,2046-07-10,477.6,5,22,12,1
8228,2046-07-11,350.4,4,23,10,1
8229,2046-07-12,444.0,7,22,14,0
8230,2046-07-13,394.2,7,22,6,0
8231,2046-07-14,441.6,4,22,9,1
8232,2046-07-15,453.6,6,21,11,0
8233,2046-07-16,384.0,9,21,10,0
8234,2046-07-17,550.2,5,22,11,0
8235,2046-07-18,564.6,6,22,15,1
8236,2046-07-19,556.2,3,22,21,1
8237,2046-07-20,529.2,4,22,15,1
8238,2046-07-21,348.0,5,22,11,1
8239,2046-07-22,537.6,7,22,17,0
8240,2046-07-23,414.0,4,21,12,1
8241,2046-07-24,220.2,6,22,4,1
8242,2046-07-25,556.2,7,22,17,1
8243,2046-07-26,262.2,4,22,7,1
8244,2046-07-27,417.6,3,22,13,1
8245,2046-07-28,376.8,4,22,8,1
8246,2046-07-29,323.4,3,23,7,1
8247,2046-07-30,369.6,6,22,10,1
8248,2046-07-31,192.0,5,21,2,0
8249,2046-08-01,342.0,4,22,9,1
8250,2046-08-02,553.8,8,21,14,0
8251,2046-08-03,516.0,5,22,14,1
8252,2046-08-04,151.8,7,21,4,0
8253,2046-08-05,447.0,7,22,16,0
8254,2046-08-06,560.4,5,22,23,1
8255,2046-08-07,549.0,5,22,20,0
8256,2046-08-08,447.0,4,22,10,1
8257,2046-08-09,312.0,4,22,9,0
8258,2046-08-10,367.2,5,21,8,1
8259,2046-08-11,651.0,6,21,20,0
8260,2046-08-12,243.6,6,21,10,0
8261,2046-08-13,324.0,5,22,9,0
8262,2046-08-14,399.6,6,21,16,1
8263,2046-08-15,484.2,3,21,17,1
8264,2046-08-16,537.0,7,22,16,0
8265,2046-08-17,222.0,7,22,7,0
8266,2046-08-18,465.0,8,22,14,0
8267,2046-08-19,445.8,4,22,19,1
8268,2046-08-20,343.8,6,22,12,0
8269,2046-08-21,518.4,7,23,13,0
8270,2046-08-22,480.0,5,22,13,1
8271,2046-08-23,319.2,5,21,11,1
8272,2046-08-24,460.8,5,20,14,1
8273,2046-08-25,486.0,5,22,16,0
8274,2046-08-26,553.8,6,23,18,0
8275,2046-08-27,468.0,6,21,12,0
8276,2046-08-28,577.8,6,21,12,0
8277,2046-08-29,354.0,3,23,10,1
8278,2046-08-30,681.6,5,21,19,1
8279,2046-08-31,328.8,5,22,10,1
8280,2046-09-01,403.8,6,22,12,1
8281,2046-09-02,397.8,5,21,12,1
8282,2046-09-03,412.8,4,22,13,1
8283,2046-09-04,299.4,4,20,5,1
8284,2046-09-05,515.4,6,22,14,0
8285,2046-09-06,481.8,4,21,14,0
8286,2046-09-07,480.6,4,21,13,0
8287,2046-09-08,494.4,4,23,14,1
8288,2046-09-09,435.0,5,22,12,0
8289,2046-09-10,283.8,6,22,6,1
8290,2046-09-11,481.8,5,23,17,1
8291,2046-09-12,261.6,5,21,5,0
8292,2046-09-13,423.6,7,20,8,0
8293,2046-09-14,497.4,6,22,17,1
8294,2046-09-15,333.6,6,22,6,1
8295,2046-09-16,497.4,5,22,11,1
8296,2046-09-17,615.0,4,23,20,1
8297,2046-09-18,441.6,4,20,12,1
8298,2046-09-19,400.8,5,21,6,0
8299,2046-09-20,498.0,5,22,15,0
8300,2046-09-21,437.4,6,22,14,0
8301,2046-09-22,530.4,5,21,13,0
8302,2046-09-23,214.2,3,23,3,1
8303,2046-09-24,542.4,5,20,18,1
8304,2046-09-25,549.6,7,21,20,0
8305,2046-09-26,291.6,5,22,12,1
8306,2046-09-27,265.2,5,21,9,0
8307,2046-09-28,404.4,4,22,14,1
8308,2046-09-29,472.2,6,23,14,0
8309,2046-09-30,487.2,4,21,15,0
8310,2046-10-01,442.2,4,21,12,1
8311,2046-10-02,429.0,5,21,14,0
8312,2046-10-03,442.8,4,22,15,0
8313,2046-10-04,840.0,3,21,24,1
8314,2046-10-05,418.8,5,23,14,0
8315,2046-10-06,463.2,6,21,13,1
8316,2046-10-07,349.2,6,21,5,0
8317,2046-10-08,319.2,7,22,6,0
8318,2046-10-09,416.4,6,22,13,0
8319,2046-10-10,344.4,3,22,12,1
8320,2046-10-11,264.0,5,21,8,0
8321,2046-10-12,305.4,6,22,8,0
8322,2046-10-13,466.2,5,23,15,1
8323,2046-10-14,365.4,5,22,9,1
8324,2046-10-15,307.8,4,21,9,1
8325,2046-10-16,297.0,4,23,7,0
8326,2046-10-17,429.6,7,21,8,0
8327,2046-10-18,324.6,5,21,10,1
8328,2046-10-19,376.8,4,21,12,1
8329,2046-10-20,363.0,3,22,13,1
8330,2046-10-21,553.8,3,23,10,1
8331,2046-10-22,142.2,5,22,4,1
8332,2046-10-23,298.2,5,23,7,0
8333,2046-10-24,483.0,3,23,10,1
8334,2046-10-25,595.8,7,22,17,0
8335,2046-10-26,431.4,4,22,12,1
8336,2046-10-27,487.8,7,21,14,0
8337,2046-10-28,481.2,5,22,18,0
8338,2046-10-29,313.2,4,23,11,1
8339,2046-10-30,379.8,5,22,12,0
8340,2046-10-31,392.4,4,22,12,1
8341,2046-11-01,456.6,6,22,12,0
8342,2046-11-02,320.4,5,22,7,1
8343,2046-11-03,565.2,3,21,14,1
8344,2046-11-04,444.6,5,22,12,0
8345,2046-11-05,247.8,5,21,8,0
8346,2046-11-06,318.0,7,21,11,0
8347,2046-11-07,229.8,5,22,4,1
8348,2046-11-08,239.4,6,21,5,0
8349,2046-11-09,498.6,5,22,16,0
8350,2046-11-10,447.6,4,21,11,1
8351,2046-11-11,576.0,4,22,18,1
8352,2046-11-12,360.0,6,22,12,1
8353,2046-11-13,511.2,6,22,13,0
8354,2046-11-14,397.2,6,21,12,0
8355,2046-11-15,331.8,6,23,7,0
8356,2046-11-16,402.6,5,22,14,0
8357,2046-11-17,384.6,6,23,9,0
8358,2046-11-18,469.8,3,22,13,1
8359,2046-11-19,433.2,4,22,8,1
8360,2046-11-20,448.8,7,21,15,0
8361,2046-11-21,465.0,6,22,14,1
8362,2046-11-22,552.6,6,21,17,1
8363,2046-11-23,503.4,5,21,15,0
8364,2046-11-24,493.2,5,21,12,1
8365,2046-11-25,511.2,5,21,19,0
8366,2046-11-26,483.0,6,20,14,0
8367,2046-11-27,246.0,8,21,2,0
8368,2046-11-28,343.2,6,21,9,1
8369,2046-11-29,421.2,6,23,11,1
8370,2046-11-30,549.0,8,21,18,0
8371,2046-12-01,408.0,6,21,10,0
8372,2046-12-02,339.0,7,22,9,0
8373,2046-12-03,188.4,7,22,3,0
8374,2046-12-04,546.0,3,22,18,1
8375,2046-12-05,591.0,4,21,18,1
8376,2046-12-06,259.2,6,22,7,0
8377,2046-12-07,344.4,6,23,6,0
8378,2046-12-08,524.4,4,22,17,1
8379,2046-12-09,528.6,5,22,18,0
8380,2046-12-10,351.6,3,22,9,1
8381,2046-12-11,330.6,5,22,11,1
8382,2046-12-12,482.4,2,20,15,1
8383,2046-12-13,315.6,4,22,7,1
8384,2046-12-14,354.6,4,22,8,1
8385,2046-12-15,380.4,6,23,10,0
8386,2046-12-16,299.4,5,21,8,1
8387,2046-12-17,615.0,8,21,25,0
8388,2046-12-18,428.4,6,21,18,0
8389,2046-12-19,370.2,4,22,11,1
